path,owner,bytes,physical_lines,code_lines,classification,is_rust,embedded_test_lines
crates/arcweft-lang-sema/src/nominal/input.rs,arcweft-lang-sema,25563,805,708,production,true,0
crates/arcweft-lang-sema/src/nominal/limits.rs,arcweft-lang-sema,15990,466,415,production,true,81
crates/arcweft-lang-sema/src/nominal/model.rs,arcweft-lang-sema,31430,1102,951,production,true,77
crates/arcweft-lang-sema/src/nominal/resolver/engine/resolution.rs,arcweft-lang-sema,45661,1152,1110,production,true,0
crates/arcweft-lang-sema/src/nominal/resolver/engine/state.rs,arcweft-lang-sema,11970,342,322,production,true,44
crates/arcweft-lang-sema/src/nominal/resolver/engine/support.rs,arcweft-lang-sema,7699,232,215,production,true,0
crates/arcweft-lang-sema/src/nominal/resolver/engine/traversal.rs,arcweft-lang-sema,17266,459,443,production,true,0
crates/arcweft-lang-sema/src/nominal/resolver/engine.rs,arcweft-lang-sema,10725,303,274,production,true,0
crates/arcweft-lang-sema/src/nominal/resolver.rs,arcweft-lang-sema,1658,40,33,production,true,0
crates/arcweft-lang-sema/src/nominal.rs,arcweft-lang-sema,1840,42,39,production,true,0
crates/arcweft-lang-sema/src/ownership.rs,arcweft-lang-sema,88536,2266,2114,production,true,299
crates/arcweft-lang-sema/src/producer_admission.rs,arcweft-lang-sema,11321,285,241,production,true,0
crates/arcweft-lang-sema/src/project_index/entry_roles.rs,arcweft-lang-sema,7409,246,218,production,true,0
crates/arcweft-lang-sema/src/project_index/final_projection.rs,arcweft-lang-sema,31066,829,779,production,true,0
crates/arcweft-lang-sema/src/project_index/nominal.rs,arcweft-lang-sema,9581,285,239,production,true,0
crates/arcweft-lang-sema/src/project_index.rs,arcweft-lang-sema,35716,1164,957,production,true,0
crates/arcweft-lang-sema/src/proof_return/tests.rs,arcweft-lang-sema,28752,868,834,test,true,0
crates/arcweft-lang-sema/src/proof_return.rs,arcweft-lang-sema,10293,255,226,production,true,0
crates/arcweft-lang-sema/src/record_field.rs,arcweft-lang-sema,1684,49,39,production,true,0
crates/arcweft-lang-sema/src/registration/closed_enum.rs,arcweft-lang-sema,20247,552,505,production,true,162
crates/arcweft-lang-sema/src/registration/descriptor.rs,arcweft-lang-sema,12247,324,299,production,true,0
crates/arcweft-lang-sema/src/registration/diagnostic.rs,arcweft-lang-sema,17731,483,461,production,true,0
crates/arcweft-lang-sema/src/registration/environment_digest.rs,arcweft-lang-sema,10814,308,280,production,true,0
crates/arcweft-lang-sema/src/registration/environment_input.rs,arcweft-lang-sema,31873,1044,900,production,true,0
crates/arcweft-lang-sema/src/registration/limits.rs,arcweft-lang-sema,2081,82,67,production,true,0
crates/arcweft-lang-sema/src/registration/model.rs,arcweft-lang-sema,75035,2104,1853,production,true,254
crates/arcweft-lang-sema/src/registration/registrar.rs,arcweft-lang-sema,79390,1929,1873,production,true,0
crates/arcweft-lang-sema/src/registration/source_index.rs,arcweft-lang-sema,37170,1093,1009,production,true,0
crates/arcweft-lang-sema/src/registration.rs,arcweft-lang-sema,2949,54,52,production,true,0
crates/arcweft-lang-sema/src/semantic_coordinate/catalog.rs,arcweft-lang-sema,49953,1206,1132,production,true,341
crates/arcweft-lang-sema/src/semantic_coordinate.rs,arcweft-lang-sema,74345,2095,1837,production,true,73
crates/arcweft-lang-sema/src/signature/project/tests.rs,arcweft-lang-sema,2899,84,78,test,true,0
crates/arcweft-lang-sema/src/signature/project.rs,arcweft-lang-sema,22692,614,591,production,true,0
crates/arcweft-lang-sema/src/signature/surface.rs,arcweft-lang-sema,27126,731,684,production,true,0
crates/arcweft-lang-sema/src/signature.rs,arcweft-lang-sema,16233,477,435,production,true,0
crates/arcweft-lang-sema/src/types/agent_fields.rs,arcweft-lang-sema,14529,340,313,production,true,37
crates/arcweft-lang-sema/src/types/character_nominal.rs,arcweft-lang-sema,1864,66,55,production,true,0
crates/arcweft-lang-sema/src/types/compatibility/binding_plan.rs,arcweft-lang-sema,29099,799,755,production,true,0
crates/arcweft-lang-sema/src/types/compatibility.rs,arcweft-lang-sema,64218,1749,1611,production,true,711
crates/arcweft-lang-sema/src/types/constraints/context.rs,arcweft-lang-sema,61978,1684,1511,production,true,0
crates/arcweft-lang-sema/src/types/constraints/hints.rs,arcweft-lang-sema,23428,697,569,production,true,0
crates/arcweft-lang-sema/src/types/constraints/normalization/tests.rs,arcweft-lang-sema,6448,181,170,test,true,0
crates/arcweft-lang-sema/src/types/constraints/normalization.rs,arcweft-lang-sema,30559,901,818,production,true,0
crates/arcweft-lang-sema/src/types/constraints/references/tests.rs,arcweft-lang-sema,13683,372,360,test,true,0
crates/arcweft-lang-sema/src/types/constraints/references.rs,arcweft-lang-sema,5237,153,142,production,true,0
crates/arcweft-lang-sema/src/types/constraints/shape.rs,arcweft-lang-sema,19788,558,532,production,true,0
crates/arcweft-lang-sema/src/types/constraints/solution/instantiation.rs,arcweft-lang-sema,13113,332,301,production,true,0
crates/arcweft-lang-sema/src/types/constraints/solution/residual/tests.rs,arcweft-lang-sema,9936,283,272,test,true,0
crates/arcweft-lang-sema/src/types/constraints/solution/residual.rs,arcweft-lang-sema,12375,324,300,production,true,0
crates/arcweft-lang-sema/src/types/constraints/solution/template.rs,arcweft-lang-sema,19409,515,484,production,true,0
crates/arcweft-lang-sema/src/types/constraints/solution/tests.rs,arcweft-lang-sema,24667,746,717,test,true,0
crates/arcweft-lang-sema/src/types/constraints/solution.rs,arcweft-lang-sema,39856,1037,966,production,true,67
crates/arcweft-lang-sema/src/types/constraints/tests.rs,arcweft-lang-sema,144525,4120,3974,test,true,0
crates/arcweft-lang-sema/src/types/constraints/transaction/source/tests.rs,arcweft-lang-sema,9769,293,278,test,true,0
crates/arcweft-lang-sema/src/types/constraints/transaction/source.rs,arcweft-lang-sema,11912,339,306,production,true,0
crates/arcweft-lang-sema/src/types/constraints/transaction.rs,arcweft-lang-sema,66056,1780,1679,production,true,0
crates/arcweft-lang-sema/src/types/constraints.rs,arcweft-lang-sema,13789,361,313,production,true,0
crates/arcweft-lang-sema/src/types/digest.rs,arcweft-lang-sema,45494,1289,1194,production,true,123
crates/arcweft-lang-sema/src/types/generic_use.rs,arcweft-lang-sema,31474,820,744,production,true,293
crates/arcweft-lang-sema/src/types/generics.rs,arcweft-lang-sema,17950,573,491,production,true,0
crates/arcweft-lang-sema/src/types/match_domain.rs,arcweft-lang-sema,15762,430,405,production,true,126
crates/arcweft-lang-sema/src/types/mismatch.rs,arcweft-lang-sema,46830,1271,1254,production,true,0
crates/arcweft-lang-sema/src/types/nominal.rs,arcweft-lang-sema,14573,443,353,production,true,53
crates/arcweft-lang-sema/src/types/openness.rs,arcweft-lang-sema,8510,212,195,production,true,0
crates/arcweft-lang-sema/src/types/order.rs,arcweft-lang-sema,20173,500,479,production,true,0
crates/arcweft-lang-sema/src/types/project_nominal_visit.rs,arcweft-lang-sema,5941,156,149,production,true,0
crates/arcweft-lang-sema/src/types/projection_control.rs,arcweft-lang-sema,3456,112,88,production,true,0
crates/arcweft-lang-sema/src/types/semantic_tests.rs,arcweft-lang-sema,10171,297,275,test,true,0
crates/arcweft-lang-sema/src/types/substitution.rs,arcweft-lang-sema,38489,990,936,production,true,92
crates/arcweft-lang-sema/src/types/variant_payload/projection.rs,arcweft-lang-sema,13440,392,348,production,true,0
crates/arcweft-lang-sema/src/types/variant_payload.rs,arcweft-lang-sema,26419,802,736,production,true,267
crates/arcweft-lang-sema/src/types.rs,arcweft-lang-sema,56476,1718,1476,production,true,108
crates/arcweft-lang-sema/tests/api_compile.rs,arcweft-lang-sema,3183,89,76,test,true,0
crates/arcweft-lang-sema/tests/character_nominal_mismatch.rs,arcweft-lang-sema,12864,365,353,test,true,0
crates/arcweft-lang-sema/tests/checked_statement_read_only_views.rs,arcweft-lang-sema,2285,66,59,test,true,0
crates/arcweft-lang-sema/tests/ui/associated_type_receiver_requires_nominal_proof.rs,arcweft-lang-sema,263,9,8,test,true,0
crates/arcweft-lang-sema/tests/ui/bare_manifest_not_registerable.rs,arcweft-lang-sema,326,11,9,test,true,0
crates/arcweft-lang-sema/tests/ui/capability_policy_absent.rs,arcweft-lang-sema,100,5,4,test,true,0
crates/arcweft-lang-sema/tests/ui/character_descriptor_not_serializable.rs,arcweft-lang-sema,231,9,6,test,true,0
crates/arcweft-lang-sema/tests/ui/character_manifest_from_json_removed.rs,arcweft-lang-sema,115,5,4,test,true,0
crates/arcweft-lang-sema/tests/ui/character_nominal_kind_method_removed.rs,arcweft-lang-sema,143,7,5,test,true,0
crates/arcweft-lang-sema/tests/ui/character_nominal_kind_removed.rs,arcweft-lang-sema,107,5,4,test,true,0
crates/arcweft-lang-sema/tests/ui/checked_match_ref_fields_private.rs,arcweft-lang-sema,271,11,9,test,true,0
crates/arcweft-lang-sema/tests/ui/checked_match_ref_not_serializable.rs,arcweft-lang-sema,163,7,5,test,true,0
crates/arcweft-lang-sema/tests/ui/checked_statement_authorities_are_not_constructible.rs,arcweft-lang-sema,1214,52,43,test,true,0
crates/arcweft-lang-sema/tests/ui/final_semantic_draft_is_private.rs,arcweft-lang-sema,127,5,3,test,true,0
crates/arcweft-lang-sema/tests/ui/internal_checker_modules_private.rs,arcweft-lang-sema,69,3,2,test,true,0
crates/arcweft-lang-sema/tests/ui/prepared_method_expression_is_private.rs,arcweft-lang-sema,123,5,3,test,true,0
crates/arcweft-lang-sema/tests/ui/removed_checked_statement_authorities.rs,arcweft-lang-sema,815,27,22,test,true,0
crates/arcweft-lang-sema/tests/ui/removed_source_string_effect.rs,arcweft-lang-sema,109,5,4,test,true,0
crates/arcweft-lang-sema/tests/ui/removed_zero_consumer_nominal_index_helper.rs,arcweft-lang-sema,315,13,11,test,true,0
crates/arcweft-lang-sema/tests/ui/removed_zero_consumer_type_kind_helpers.rs,arcweft-lang-sema,322,12,9,test,true,0
crates/arcweft-lang-sema/tests/ui/resolved_callable_constructor_is_internal.rs,arcweft-lang-sema,116,5,4,test,true,0
crates/arcweft-lang-sema/tests/ui/signature_query_source_snapshot_id.rs,arcweft-lang-sema,585,19,17,test,true,0
crates/arcweft-lang-sema/tests/ui/source_snapshot_document_identity_conversion.rs,arcweft-lang-sema,232,6,5,test,true,0
crates/arcweft-lang-sema/tests/ui/typecheck_env_callable_mutation_removed.rs,arcweft-lang-sema,1121,32,30,test,true,0
crates/arcweft-lang-sema/tests/ui/typecheck_env_character_builder_removed.rs,arcweft-lang-sema,238,8,6,test,true,0
crates/arcweft-lang-syntax/Cargo.toml,arcweft-lang-syntax,493,25,21,text,false,0
crates/arcweft-lang-syntax/src/assertion.rs,arcweft-lang-syntax,2823,83,64,production,true,27
crates/arcweft-lang-syntax/src/ast/common.rs,arcweft-lang-syntax,818,38,26,production,true,0
crates/arcweft-lang-syntax/src/ast/line_plan.rs,arcweft-lang-syntax,200,9,8,production,true,0
crates/arcweft-lang-syntax/src/ast/module_path.rs,arcweft-lang-syntax,9855,309,257,production,true,51
crates/arcweft-lang-syntax/src/ast/symbol_path.rs,arcweft-lang-syntax,15338,464,390,production,true,108
crates/arcweft-lang-syntax/src/ast.rs,arcweft-lang-syntax,77,4,4,production,true,0
crates/arcweft-lang-syntax/src/attachment/access.rs,arcweft-lang-syntax,42849,1173,976,production,true,21
crates/arcweft-lang-syntax/src/attachment/action.rs,arcweft-lang-syntax,15275,446,387,production,true,162
crates/arcweft-lang-syntax/src/attachment/activity/tests.rs,arcweft-lang-syntax,9319,279,262,test,true,0
crates/arcweft-lang-syntax/src/attachment/activity.rs,arcweft-lang-syntax,36232,1035,916,production,true,0
crates/arcweft-lang-syntax/src/attachment/callable/function.rs,arcweft-lang-syntax,7035,203,165,production,true,0
crates/arcweft-lang-syntax/src/attachment/callable/tests.rs,arcweft-lang-syntax,34859,943,887,test,true,0
crates/arcweft-lang-syntax/src/attachment/callable.rs,arcweft-lang-syntax,71518,2039,1768,production,true,0
crates/arcweft-lang-syntax/src/attachment/choice/candidate.rs,arcweft-lang-syntax,11428,380,315,production,true,0
crates/arcweft-lang-syntax/src/attachment/choice/plan.rs,arcweft-lang-syntax,14622,445,378,production,true,0
crates/arcweft-lang-syntax/src/attachment/choice/tests.rs,arcweft-lang-syntax,8194,236,222,test,true,0
crates/arcweft-lang-syntax/src/attachment/choice.rs,arcweft-lang-syntax,47581,1314,1172,production,true,0
crates/arcweft-lang-syntax/src/attachment/declaration.rs,arcweft-lang-syntax,31942,866,786,production,true,270
crates/arcweft-lang-syntax/src/attachment/dialogue_plan.rs,arcweft-lang-syntax,4532,138,121,production,true,0
crates/arcweft-lang-syntax/src/attachment/entry/tests.rs,arcweft-lang-syntax,7083,198,186,test,true,0
crates/arcweft-lang-syntax/src/attachment/entry.rs,arcweft-lang-syntax,37432,1065,973,production,true,0
crates/arcweft-lang-syntax/src/attachment/error.rs,arcweft-lang-syntax,11930,246,239,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/candidate_block/keyword_statement.rs,arcweft-lang-syntax,7508,187,168,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/candidate_block.rs,arcweft-lang-syntax,37266,1085,870,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/candidate_control.rs,arcweft-lang-syntax,26644,776,651,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/candidate_path.rs,arcweft-lang-syntax,3042,80,61,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/match_expression.rs,arcweft-lang-syntax,9466,272,240,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/structure.rs,arcweft-lang-syntax,55612,1250,1203,production,true,0
crates/arcweft-lang-syntax/src/attachment/expression/tests/candidate_control.rs,arcweft-lang-syntax,25984,651,611,test,true,0
crates/arcweft-lang-syntax/src/attachment/expression/tests/control.rs,arcweft-lang-syntax,16387,469,448,test,true,0
crates/arcweft-lang-syntax/src/attachment/expression/tests/match_expression.rs,arcweft-lang-syntax,5558,145,137,test,true,0
crates/arcweft-lang-syntax/src/attachment/expression/tests.rs,arcweft-lang-syntax,55753,1601,1524,test,true,0
crates/arcweft-lang-syntax/src/attachment/expression.rs,arcweft-lang-syntax,77684,2134,1817,production,true,0
crates/arcweft-lang-syntax/src/attachment/extern_capability/tests.rs,arcweft-lang-syntax,8411,246,230,test,true,0
crates/arcweft-lang-syntax/src/attachment/extern_capability.rs,arcweft-lang-syntax,14914,431,368,production,true,0
crates/arcweft-lang-syntax/src/attachment/family.rs,arcweft-lang-syntax,12308,374,326,production,true,49
crates/arcweft-lang-syntax/src/attachment/flow/tests.rs,arcweft-lang-syntax,95758,2590,2468,test,true,0
crates/arcweft-lang-syntax/src/attachment/flow.rs,arcweft-lang-syntax,37671,1093,983,production,true,0
crates/arcweft-lang-syntax/src/attachment/item.rs,arcweft-lang-syntax,6495,165,139,production,true,46
crates/arcweft-lang-syntax/src/attachment/item_prefix.rs,arcweft-lang-syntax,20933,645,566,production,true,0
crates/arcweft-lang-syntax/src/attachment/layer/tests.rs,arcweft-lang-syntax,14160,411,398,test,true,0
crates/arcweft-lang-syntax/src/attachment/layer.rs,arcweft-lang-syntax,33008,847,778,production,true,0
crates/arcweft-lang-syntax/src/attachment/metric.rs,arcweft-lang-syntax,32539,958,853,production,true,238
crates/arcweft-lang-syntax/src/attachment/node.rs,arcweft-lang-syntax,22717,621,556,production,true,78
crates/arcweft-lang-syntax/src/attachment/nominal.rs,arcweft-lang-syntax,26248,811,719,production,true,0
crates/arcweft-lang-syntax/src/attachment/pattern.rs,arcweft-lang-syntax,10777,312,253,production,true,0
crates/arcweft-lang-syntax/src/attachment/resource.rs,arcweft-lang-syntax,17692,508,453,production,true,166
crates/arcweft-lang-syntax/src/attachment/signal.rs,arcweft-lang-syntax,2898,79,65,production,true,0
crates/arcweft-lang-syntax/src/attachment/snapshot.rs,arcweft-lang-syntax,29069,852,721,production,true,0
crates/arcweft-lang-syntax/src/attachment/source_file.rs,arcweft-lang-syntax,40411,1052,898,production,true,369
crates/arcweft-lang-syntax/src/attachment/statement/tests.rs,arcweft-lang-syntax,6075,200,182,test,true,0
crates/arcweft-lang-syntax/src/attachment/statement.rs,arcweft-lang-syntax,12645,394,327,production,true,0
crates/arcweft-lang-syntax/src/attachment/style/attach.rs,arcweft-lang-syntax,28061,747,717,production,true,0
crates/arcweft-lang-syntax/src/attachment/style/environment.rs,arcweft-lang-syntax,6214,214,171,production,true,0
crates/arcweft-lang-syntax/src/attachment/style/tests.rs,arcweft-lang-syntax,15968,506,482,test,true,0
crates/arcweft-lang-syntax/src/attachment/style.rs,arcweft-lang-syntax,19100,679,546,production,true,0
crates/arcweft-lang-syntax/src/attachment/test_bench.rs,arcweft-lang-syntax,18240,518,474,production,true,198
crates/arcweft-lang-syntax/src/attachment/thread_body.rs,arcweft-lang-syntax,16468,458,380,production,true,0
crates/arcweft-lang-syntax/src/attachment/thread_statement/tests.rs,arcweft-lang-syntax,13341,365,343,test,true,0
crates/arcweft-lang-syntax/src/attachment/thread_statement.rs,arcweft-lang-syntax,24686,747,653,production,true,0
crates/arcweft-lang-syntax/src/attachment/trait_impl/tests.rs,arcweft-lang-syntax,8516,248,238,test,true,0
crates/arcweft-lang-syntax/src/attachment/trait_impl.rs,arcweft-lang-syntax,27343,833,717,production,true,0
crates/arcweft-lang-syntax/src/attachment/trigger.rs,arcweft-lang-syntax,14129,427,376,production,true,0
crates/arcweft-lang-syntax/src/attachment/type_ref.rs,arcweft-lang-syntax,8761,264,209,production,true,0
crates/arcweft-lang-syntax/src/attachment/view/tests.rs,arcweft-lang-syntax,8567,239,227,test,true,0
crates/arcweft-lang-syntax/src/attachment/view.rs,arcweft-lang-syntax,22695,662,582,production,true,0
crates/arcweft-lang-syntax/src/attachment.rs,arcweft-lang-syntax,78952,1960,1861,production,true,1115
crates/arcweft-lang-syntax/src/cst.rs,arcweft-lang-syntax,931,25,20,production,true,0
crates/arcweft-lang-syntax/src/expressions/control.rs,arcweft-lang-syntax,7670,244,208,production,true,0
crates/arcweft-lang-syntax/src/expressions/dialogue.rs,arcweft-lang-syntax,31972,1059,858,production,true,0
crates/arcweft-lang-syntax/src/expressions/pending/call.rs,arcweft-lang-syntax,16619,451,432,production,true,0
crates/arcweft-lang-syntax/src/expressions/pending/dialogue.rs,arcweft-lang-syntax,8930,232,215,production,true,0
crates/arcweft-lang-syntax/src/expressions/pending/record.rs,arcweft-lang-syntax,2942,71,67,production,true,0
crates/arcweft-lang-syntax/src/expressions/pending.rs,arcweft-lang-syntax,30771,793,756,production,true,0
crates/arcweft-lang-syntax/src/expressions/projection_tests.rs,arcweft-lang-syntax,2274,71,66,test,true,0
crates/arcweft-lang-syntax/src/expressions.rs,arcweft-lang-syntax,39682,1230,998,production,true,0
crates/arcweft-lang-syntax/src/grammar/assertion_projection.rs,arcweft-lang-syntax,631,23,16,production,true,0
crates/arcweft-lang-syntax/src/grammar/attribute_projection.rs,arcweft-lang-syntax,9651,286,261,production,true,0
crates/arcweft-lang-syntax/src/grammar/budget.rs,arcweft-lang-syntax,42143,1151,1042,production,true,417
crates/arcweft-lang-syntax/src/grammar/build.rs,arcweft-lang-syntax,49581,1265,1163,production,true,294
crates/arcweft-lang-syntax/src/grammar/callable_projection.rs,arcweft-lang-syntax,4247,124,106,production,true,0
crates/arcweft-lang-syntax/src/grammar/contract_projection.rs,arcweft-lang-syntax,5143,152,128,production,true,19
crates/arcweft-lang-syntax/src/grammar/declaration_projection.rs,arcweft-lang-syntax,18726,639,550,production,true,0
crates/arcweft-lang-syntax/src/grammar/entry_projection.rs,arcweft-lang-syntax,16592,569,510,production,true,0
crates/arcweft-lang-syntax/src/grammar/event.rs,arcweft-lang-syntax,26373,775,690,production,true,146
crates/arcweft-lang-syntax/src/grammar/flow_projection.rs,arcweft-lang-syntax,8811,275,243,production,true,0
crates/arcweft-lang-syntax/src/grammar/keyword_statement_projection.rs,arcweft-lang-syntax,4894,151,128,production,true,0
crates/arcweft-lang-syntax/src/grammar/kinds.rs,arcweft-lang-syntax,46637,1399,1346,production,true,61
crates/arcweft-lang-syntax/src/grammar/projection_tests.rs,arcweft-lang-syntax,3682,115,107,test,true,0
crates/arcweft-lang-syntax/src/grammar/roles.rs,arcweft-lang-syntax,17291,535,513,production,true,60
crates/arcweft-lang-syntax/src/grammar/source_projection.rs,arcweft-lang-syntax,7938,274,232,production,true,0
crates/arcweft-lang-syntax/src/grammar/style_projection.rs,arcweft-lang-syntax,25362,820,723,production,true,0
crates/arcweft-lang-syntax/src/grammar/test_projection.rs,arcweft-lang-syntax,1758,62,49,production,true,0
crates/arcweft-lang-syntax/src/grammar/view_projection.rs,arcweft-lang-syntax,7300,249,208,production,true,0
crates/arcweft-lang-syntax/src/grammar.rs,arcweft-lang-syntax,962,29,25,production,true,0
crates/arcweft-lang-syntax/src/id_ref.rs,arcweft-lang-syntax,5396,200,160,production,true,0
crates/arcweft-lang-syntax/src/incremental/bound.rs,arcweft-lang-syntax,8487,246,209,production,true,55
crates/arcweft-lang-syntax/src/incremental/database.rs,arcweft-lang-syntax,24360,712,602,production,true,0
crates/arcweft-lang-syntax/src/incremental/database_tests/atomicity.rs,arcweft-lang-syntax,22593,631,587,production,true,0
crates/arcweft-lang-syntax/src/incremental/database_tests/choice.rs,arcweft-lang-syntax,3939,113,106,production,true,0
crates/arcweft-lang-syntax/src/incremental/database_tests.rs,arcweft-lang-syntax,130998,3794,3607,test,true,0
crates/arcweft-lang-syntax/src/incremental/limits.rs,arcweft-lang-syntax,3170,86,79,production,true,30
crates/arcweft-lang-syntax/src/incremental/reconcile.rs,arcweft-lang-syntax,12131,342,313,production,true,0
crates/arcweft-lang-syntax/src/incremental/shape.rs,arcweft-lang-syntax,12045,372,336,production,true,56
crates/arcweft-lang-syntax/src/incremental/transaction.rs,arcweft-lang-syntax,13404,414,375,production,true,0
crates/arcweft-lang-syntax/src/incremental.rs,arcweft-lang-syntax,413,16,13,production,true,0
crates/arcweft-lang-syntax/src/lib.rs,arcweft-lang-syntax,516,22,16,facade,true,0
crates/arcweft-lang-syntax/src/lint.rs,arcweft-lang-syntax,40796,1323,1188,production,true,589
crates/arcweft-lang-syntax/src/literal.rs,arcweft-lang-syntax,14033,537,446,production,true,0
crates/arcweft-lang-syntax/src/name.rs,arcweft-lang-syntax,1407,45,36,production,true,0
crates/arcweft-lang-syntax/src/parser/action_grammar.rs,arcweft-lang-syntax,8720,243,230,production,true,0
crates/arcweft-lang-syntax/src/parser/action_grammar_tests.rs,arcweft-lang-syntax,6829,187,175,test,true,0
crates/arcweft-lang-syntax/src/parser/activity_grammar.rs,arcweft-lang-syntax,23546,695,659,production,true,0
crates/arcweft-lang-syntax/src/parser/activity_grammar_tests.rs,arcweft-lang-syntax,10889,318,297,test,true,0
crates/arcweft-lang-syntax/src/parser/character_grammar.rs,arcweft-lang-syntax,8716,246,236,production,true,0
crates/arcweft-lang-syntax/src/parser/character_grammar_tests.rs,arcweft-lang-syntax,5768,183,172,test,true,0
crates/arcweft-lang-syntax/src/parser/cursor.rs,arcweft-lang-syntax,41948,1213,1080,production,true,153
crates/arcweft-lang-syntax/src/parser/declaration.rs,arcweft-lang-syntax,76282,2127,1978,production,true,0
crates/arcweft-lang-syntax/src/parser/dialogue_expression_tests.rs,arcweft-lang-syntax,8560,221,211,test,true,221
crates/arcweft-lang-syntax/src/parser/document.rs,arcweft-lang-syntax,31751,910,853,production,true,0
crates/arcweft-lang-syntax/src/parser/document_tests.rs,arcweft-lang-syntax,5901,180,171,test,true,0
crates/arcweft-lang-syntax/src/parser/entry_grammar.rs,arcweft-lang-syntax,34092,1002,951,production,true,0
crates/arcweft-lang-syntax/src/parser/entry_grammar_tests.rs,arcweft-lang-syntax,10610,307,281,test,true,0
crates/arcweft-lang-syntax/src/parser/expression/call_arguments.rs,arcweft-lang-syntax,8809,257,247,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/colon_dialogue.rs,arcweft-lang-syntax,3551,96,89,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/composite.rs,arcweft-lang-syntax,37803,1070,1030,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/control.rs,arcweft-lang-syntax,19092,557,531,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/operators.rs,arcweft-lang-syntax,1942,49,44,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/postfix_bracket.rs,arcweft-lang-syntax,18910,525,508,production,true,0
crates/arcweft-lang-syntax/src/parser/expression/tests.rs,arcweft-lang-syntax,35158,1024,967,test,true,0
crates/arcweft-lang-syntax/src/parser/expression.rs,arcweft-lang-syntax,87079,2519,2399,production,true,0
crates/arcweft-lang-syntax/src/parser/extern_capability_grammar.rs,arcweft-lang-syntax,17280,512,480,production,true,0
crates/arcweft-lang-syntax/src/parser/extern_capability_grammar_tests.rs,arcweft-lang-syntax,15240,426,389,test,true,0
crates/arcweft-lang-syntax/src/parser/fragment.rs,arcweft-lang-syntax,694,27,20,production,true,0
crates/arcweft-lang-syntax/src/parser/function_grammar.rs,arcweft-lang-syntax,3662,118,104,production,true,0
crates/arcweft-lang-syntax/src/parser/function_grammar_tests.rs,arcweft-lang-syntax,15120,464,433,test,true,0
crates/arcweft-lang-syntax/src/parser/item.rs,arcweft-lang-syntax,5670,159,149,production,true,0
crates/arcweft-lang-syntax/src/parser/item_tests.rs,arcweft-lang-syntax,15409,462,443,test,true,0
crates/arcweft-lang-syntax/src/parser/layer_grammar.rs,arcweft-lang-syntax,21448,569,548,production,true,0
crates/arcweft-lang-syntax/src/parser/layer_grammar_tests.rs,arcweft-lang-syntax,6045,192,179,test,true,0
crates/arcweft-lang-syntax/src/parser/lexer/id_ref.rs,arcweft-lang-syntax,12493,395,357,production,true,0
crates/arcweft-lang-syntax/src/parser/lexer/lifetime.rs,arcweft-lang-syntax,3237,86,74,production,true,0
crates/arcweft-lang-syntax/src/parser/lexer/literal.rs,arcweft-lang-syntax,21639,610,561,production,true,0
crates/arcweft-lang-syntax/src/parser/lexer.rs,arcweft-lang-syntax,20716,668,607,production,true,121
crates/arcweft-lang-syntax/src/parser/metric_grammar.rs,arcweft-lang-syntax,19154,559,532,production,true,0
crates/arcweft-lang-syntax/src/parser/metric_grammar_tests.rs,arcweft-lang-syntax,8268,245,229,test,true,0
crates/arcweft-lang-syntax/src/parser/module_use_grammar.rs,arcweft-lang-syntax,15443,476,455,production,true,0
crates/arcweft-lang-syntax/src/parser/module_use_grammar_tests.rs,arcweft-lang-syntax,12695,412,390,test,true,0
crates/arcweft-lang-syntax/src/parser/path.rs,arcweft-lang-syntax,9491,249,232,production,true,0
crates/arcweft-lang-syntax/src/parser/pattern/tests.rs,arcweft-lang-syntax,20430,589,562,test,true,0
crates/arcweft-lang-syntax/src/parser/pattern.rs,arcweft-lang-syntax,41482,1276,1219,production,true,0
crates/arcweft-lang-syntax/src/parser/pattern_projection.rs,arcweft-lang-syntax,26596,763,727,production,true,0
crates/arcweft-lang-syntax/src/parser/predicate_proof.rs,arcweft-lang-syntax,4823,147,137,production,true,0
crates/arcweft-lang-syntax/src/parser/predicate_proof_tests.rs,arcweft-lang-syntax,57708,1680,1587,test,true,0
crates/arcweft-lang-syntax/src/parser/recovery.rs,arcweft-lang-syntax,34534,875,742,production,true,353
crates/arcweft-lang-syntax/src/parser/resource_grammar.rs,arcweft-lang-syntax,16335,460,432,production,true,0
crates/arcweft-lang-syntax/src/parser/resource_grammar_tests.rs,arcweft-lang-syntax,7442,209,194,test,true,0
crates/arcweft-lang-syntax/src/parser/retained_grammar_tests.rs,arcweft-lang-syntax,11744,339,316,test,true,0
crates/arcweft-lang-syntax/src/parser/retained_header_tests.rs,arcweft-lang-syntax,9903,276,262,test,true,0
crates/arcweft-lang-syntax/src/parser/rich_text_grammar.rs,arcweft-lang-syntax,73209,2096,1996,production,true,0
